Date,Open,Day High,Day Low,Close,Volume,
10/5/2018,2902.54,2869.29,2909.64,2885.57,2.09E+12,
10/8/2018,2877.53,2862.08,2889.45,2884.43,2.01E+12,
10/9/2018,2882.51,2874.27,2894.83,2880.34,2.14E+12,
10/10/2018,2873.9,2784.86,2874.02,2785.68,2.90E+12,
10/11/2018,2776.87,2710.51,2795.14,2728.37,3.31E+12,
10/12/2018,2770.54,2729.44,2775.77,2767.13,2.67E+12,
10/15/2018,2763.83,2749.03,2775.99,2750.79,2.02E+12,
10/16/2018,2767.05,2766.91,2813.46,2809.92,2.14E+12,
10/17/2018,2811.67,2781.81,2816.94,2809.21,2.12E+12,
10/18/2018,2802,2755.18,2806.04,2768.78,2.33E+12,
10/19/2018,2775.66,2760.27,2797.77,2767.78,2.47E+12,
10/22/2018,2773.94,2749.22,2778.94,2755.88,2.22E+12,
10/23/2018,2721.03,2691.43,2753.59,2740.69,2.81E+12,
10/24/2018,2737.87,2651.89,2742.59,2656.1,3.14E+12,
10/25/2018,2674.88,2667.84,2722.7,2705.57,3.06E+12,
10/26/2018,2667.86,2628.16,2692.38,2658.69,3.30E+12,
10/29/2018,2682.65,2603.54,2706.85,2641.25,2.97E+12,
10/30/2018,2640.68,2635.34,2685.43,2682.63,3.34E+12,
10/31/2018,2705.6,2705.6,2736.69,2711.74,3.25E+12,
11/1/2018,2717.58,2708.85,2741.67,2740.37,2.79E+12,
11/2/2018,2745.45,2700.44,2756.55,2723.06,2.85E+12,
11/5/2018,2726.37,2717.94,2744.27,2738.31,2.19E+12,
11/6/2018,2738.4,2737.08,2756.82,2755.45,2.10E+12,
11/7/2018,2774.13,2774.13,2815.15,2813.89,2.45E+12,
11/8/2018,2806.38,2794.99,2814.75,2806.83,2.26E+12,
11/9/2018,2794.1,2764.24,2794.1,2781.01,2.51E+12,
11/12/2018,2773.93,2722,2775.99,2726.22,2.44E+12,
11/13/2018,2730.05,2714.98,2754.6,2722.18,2.36E+12,
11/14/2018,2737.9,2685.75,2746.8,2701.58,2.67E+12,
11/15/2018,2693.52,2670.75,2735.38,2730.2,2.72E+12,
11/16/2018,2718.54,2712.16,2746.75,2736.27,2.69E+12,
11/19/2018,2730.74,2681.09,2733.16,2690.73,2.53E+12,
11/20/2018,2654.6,2631.52,2669.44,2641.89,2.89E+12,
11/21/2018,2657.74,2649.82,2670.73,2649.93,2.05E+12,
11/23/2018,2633.36,2631.09,2647.55,2632.56,9.97E+11,
11/26/2018,2649.97,2649.97,2674.35,2673.45,2.22E+12,
11/27/2018,2663.75,2655.89,2682.53,2682.17,2.16E+12,
11/28/2018,2691.45,2684.38,2744,2743.79,2.46E+12,
11/29/2018,2736.97,2722.94,2753.75,2737.76,2.10E+12,
11/30/2018,2737.76,2732.76,2760.88,2760.17,3.06E+12,
12/3/2018,2790.5,2773.38,2800.18,2790.37,2.75E+12,
12/4/2018,2782.43,2697.18,2785.93,2700.06,2.99E+12,
12/6/2018,2663.51,2621.53,2696.15,2695.95,3.22E+12,
12/7/2018,2691.26,2623.14,2708.54,2633.08,2.61E+12,
12/10/2018,2630.86,2583.23,2647.51,2637.72,2.52E+12,
12/11/2018,2664.44,2621.3,2674.35,2636.78,2.35E+12,
12/12/2018,2658.23,2650.26,2685.44,2651.07,2.47E+12,
12/13/2018,2658.7,2637.27,2670.19,2650.54,2.36E+12,
12/14/2018,2629.68,2593.84,2635.07,2599.95,2.54E+12,
12/17/2018,2590.75,2530.54,2601.13,2545.94,2.88E+12,
12/18/2018,2559.9,2528.71,2573.99,2546.16,2.75E+12,
12/19/2018,2547.05,2488.96,2585.29,2506.96,3.38E+12,
12/20/2018,2496.77,2441.18,2509.63,2467.42,3.62E+12,
12/21/2018,2465.38,2408.55,2504.41,2416.62,4.95E+12,
12/24/2018,2400.56,2351.1,2410.34,2351.1,1.72E+12,
12/26/2018,2363.12,2346.58,2467.76,2467.7,2.73E+12,
12/27/2018,2442.5,2397.94,2489.1,2488.83,2.55E+12,
12/28/2018,2498.77,2472.89,2520.27,2485.74,2.21E+12,
12/31/2018,2498.94,2482.82,2509.24,2506.85,2.00E+12,
1/2/2019,2476.96,2467.47,2519.49,2510.03,2.23E+12,
1/3/2019,2491.92,2443.96,2493.14,2447.89,2.75E+12,
1/4/2019,2474.33,2474.33,2538.07,2531.94,2.66E+12,
1/7/2019,2535.61,2524.56,2566.16,2549.69,2.53E+12,
1/8/2019,2568.11,2547.56,2579.82,2574.41,2.46E+12,
1/9/2019,2580,2568.89,2595.32,2584.96,2.46E+12,
1/10/2019,2573.51,2562.02,2597.82,2596.64,2.33E+12,
1/11/2019,2588.11,2577.4,2596.27,2596.26,2.06E+12,
1/14/2019,2580.31,2570.41,2589.32,2582.61,2.24E+12,
1/15/2019,2585.1,2585.1,2613.08,2610.3,2.30E+12,
1/16/2019,2614.75,2612.68,2625.76,2616.1,2.42E+12,
1/17/2019,2609.28,2606.36,2645.06,2635.96,2.45E+12,
1/18/2019,2651.27,2647.58,2675.47,2670.71,2.62E+12,
1/22/2019,2657.88,2617.27,2657.88,2632.9,2.59E+12,
1/23/2019,2643.48,2612.86,2653.19,2638.7,2.24E+12,
1/24/2019,2638.84,2627.01,2647.2,2642.33,2.43E+12,
1/25/2019,2657.44,2657.33,2672.38,2664.76,2.50E+12,
1/28/2019,2644.97,2624.06,2644.97,2643.85,2.31E+12,
1/29/2019,2644.89,2631.05,2650.93,2640,2.15E+12,
1/30/2019,2653.62,2648.34,2690.44,2681.05,2.54E+12,
1/31/2019,2685.49,2678.65,2708.95,2704.1,3.38E+12,
2/1/2019,2702.32,2696.88,2716.66,2706.53,2.43E+12,
2/4/2019,2706.49,2698.75,2724.99,2724.87,2.07E+12,
2/5/2019,2728.34,2724.03,2738.98,2737.7,2.18E+12,
2/6/2019,2735.05,2724.15,2738.08,2731.61,2.06E+12,
2/7/2019,2717.53,2687.26,2719.32,2706.05,2.45E+12,
2/8/2019,2692.36,2681.83,2708.07,2707.88,2.22E+12,
2/11/2019,2712.4,2703.79,2718.05,2709.8,1.98E+12,
2/12/2019,2722.61,2722.61,2748.19,2744.73,2.29E+12,
2/13/2019,2750.3,2748.63,2761.85,2753.03,2.14E+12,
2/14/2019,2743.5,2731.23,2757.9,2745.73,2.14E+12,
2/15/2019,2760.24,2760.24,2775.66,2775.6,2.39E+12,
2/19/2019,2769.28,2767.29,2787.33,2779.76,1.98E+12,
2/20/2019,2779.05,2774.06,2789.88,2784.7,2.14E+12,
2/21/2019,2780.24,2764.55,2781.58,2774.88,1.98E+12,
2/22/2019,2780.67,2779.11,2794.2,2792.67,2.09E+12,
2/25/2019,2804.35,2794.99,2813.49,2796.11,2.30E+12,
2/26/2019,2792.36,2789.47,2803.12,2793.9,2.03E+12,
2/27/2019,2787.5,2775.13,2795.76,2792.38,2.05E+12,
2/28/2019,2788.11,2782.51,2793.73,2784.49,2.49E+12,
3/1/2019,2798.22,2787.38,2808.02,2803.69,2.25E+12,
3/4/2019,2814.37,2767.66,2816.88,2792.81,2.25E+12,
3/5/2019,2794.41,2782.97,2796.44,2789.65,2.12E+12,
3/6/2019,2790.27,2768.69,2790.27,2771.45,2.11E+12,
3/7/2019,2766.53,2739.09,2767.25,2748.93,2.28E+12,
3/8/2019,2730.79,2722.27,2744.13,2743.07,1.97E+12,
3/11/2019,2747.61,2747.61,2784,2783.3,2.05E+12,
3/12/2019,2787.34,2786.73,2798.32,2791.52,2.00E+12,
3/13/2019,2799.78,2799.78,2821.24,2810.92,2.16E+12,
3/14/2019,2810.38,2803.46,2815,2808.48,2.05E+12,
3/15/2019,2810.79,2810.79,2830.73,2822.48,3.73E+12,
3/18/2019,2822.61,2821.99,2835.41,2832.94,2.03E+12,
3/19/2019,2840.76,2823.27,2852.42,2832.57,2.24E+12,
3/20/2019,2831.34,2812.43,2843.54,2824.23,2.29E+12,
3/21/2019,2819.72,2817.38,2860.31,2854.88,2.32E+12,
3/22/2019,2844.52,2800.47,2846.16,2800.71,2.49E+12,
3/25/2019,2796.01,2785.02,2809.79,2798.36,1.93E+12,
3/26/2019,2812.66,2803.99,2829.87,2818.46,1.92E+12,
3/27/2019,2819.72,2787.72,2825.56,2805.37,1.92E+12,
3/28/2019,2809.4,2798.77,2819.71,2815.44,1.77E+12,
3/29/2019,2828.27,2819.23,2836.03,2834.4,2.18E+12,
4/1/2019,2848.63,2848.63,2869.4,2867.19,2.07E+12,
4/2/2019,2868.24,2858.75,2872.9,2867.24,1.87E+12,
4/3/2019,2876.09,2865.17,2885.25,2873.4,2.22E+12,
4/4/2019,2873.99,2867.14,2881.28,2879.39,1.74E+12,
4/5/2019,2884.16,2882.99,2893.24,2892.74,1.75E+12,
4/8/2019,2888.46,2880.78,2895.95,2895.77,1.74E+12,
4/9/2019,2886.58,2873.33,2886.88,2878.2,1.71E+12,
4/10/2019,2881.37,2879.13,2889.71,2888.21,1.60E+12,
4/11/2019,2891.92,2881.99,2893.42,2888.32,1.63E+12,
4/12/2019,2900.86,2898.37,2910.54,2907.41,2.18E+12,
4/15/2019,2908.32,2896.48,2909.6,2905.58,1.72E+12,
4/16/2019,2912.26,2900.71,2916.06,2907.06,2.06E+12,
4/17/2019,2916.04,2895.45,2918,2900.45,2.31E+12,
4/18/2019,2904.81,2891.9,2908.4,2905.03,2.08E+12,
4/22/2019,2898.78,2896.35,2909.51,2907.97,1.75E+12,
4/23/2019,2909.99,2908.53,2936.31,2933.68,2.17E+12,
4/24/2019,2934,2926.05,2936.83,2927.25,2.04E+12,
4/25/2019,2928.99,2912.84,2933.1,2926.17,2.09E+12,
4/26/2019,2925.81,2917.56,2939.88,2939.88,2.08E+12,
4/29/2019,2940.58,2939.35,2949.52,2943.03,1.85E+12,
4/30/2019,2937.14,2924.11,2948.22,2945.83,2.36E+12,
5/1/2019,2952.33,2923.36,2954.13,2923.73,2.23E+12,
5/2/2019,2922.16,2900.5,2931.68,2917.52,2.14E+12,
5/3/2019,2929.21,2929.21,2947.85,2945.64,1.88E+12,
5/6/2019,2908.89,2898.21,2937.32,2932.47,1.86E+12,
5/7/2019,2913.03,2862.6,2913.03,2884.05,2.28E+12,
5/8/2019,2879.61,2873.28,2897.96,2879.42,1.92E+12,
5/9/2019,2859.84,2836.4,2875.97,2870.72,2.12E+12,
5/10/2019,2863.1,2825.39,2891.31,2881.4,2.00E+12,
5/13/2019,2840.19,2801.43,2840.19,2811.87,2.32E+12,
5/14/2019,2820.12,2820.12,2852.54,2834.41,1.95E+12,
5/15/2019,2820.38,2815.08,2858.68,2850.96,1.88E+12,
5/16/2019,2855.8,2855.8,2892.15,2876.32,1.93E+12,
5/17/2019,2858.6,2854.23,2885.48,2859.53,1.89E+12,
5/20/2019,2841.94,2831.29,2853.86,2840.23,1.90E+12,
5/21/2019,2854.02,2854.02,2868.88,2864.36,1.80E+12,
5/22/2019,2856.06,2851.11,2865.47,2856.27,1.79E+12,
5/23/2019,2836.7,2805.49,2836.7,2822.24,2.23E+12,
5/24/2019,2832.41,2820.19,2841.36,2826.06,1.60E+12,
5/28/2019,2830.03,2801.58,2840.51,2802.39,2.51E+12,
5/29/2019,2790.25,2766.06,2792.03,2783.02,2.10E+12,
5/30/2019,2786.94,2776.74,2799,2788.86,1.76E+12,
5/31/2019,2766.15,2750.52,2768.98,2752.06,2.21E+12,
6/3/2019,2751.53,2728.81,2763.07,2744.45,2.42E+12,
6/4/2019,2762.64,2762.64,2804.49,2803.27,2.29E+12,
6/5/2019,2818.09,2800.92,2827.28,2826.15,2.03E+12,
6/6/2019,2828.51,2822.45,2852.1,2843.49,1.95E+12,
6/7/2019,2852.87,2852.87,2884.97,2873.34,1.85E+12,
6/10/2019,2885.83,2885.51,2904.77,2886.73,1.85E+12,
6/11/2019,2903.27,2878.53,2910.61,2885.72,2.04E+12,
6/12/2019,2882.73,2874.68,2888.57,2879.84,1.62E+12,
6/13/2019,2886.24,2881.99,2895.24,2891.64,1.64E+12,
6/14/2019,2886.82,2879.62,2894.45,2886.98,1.56E+12,
6/17/2019,2889.75,2887.3,2897.27,2889.67,1.58E+12,
6/18/2019,2906.71,2905.44,2930.79,2917.75,2.00E+12,
6/19/2019,2920.55,2911.43,2931.74,2926.46,1.86E+12,
6/20/2019,2949.6,2931.5,2958.06,2954.18,2.06E+12,
6/21/2019,2952.71,2946.87,2964.15,2950.46,3.03E+12,
6/24/2019,2951.42,2944.05,2954.92,2945.35,1.73E+12,
6/25/2019,2945.78,2916.01,2946.52,2917.38,2.02E+12,
6/26/2019,2926.07,2912.99,2932.59,2913.78,2.01E+12,
6/27/2019,2919.66,2918.57,2929.3,2924.92,1.73E+12,
6/28/2019,2932.94,2929.05,2943.98,2941.76,2.96E+12,
7/1/2019,2971.41,2952.22,2977.93,2964.33,2.04E+12,
7/2/2019,2964.66,2955.92,2973.21,2973.01,1.66E+12,
7/3/2019,2978.08,2977.96,2995.84,2995.82,1.09E+12,
7/5/2019,2984.25,2967.97,2994.03,2990.41,1.29E+12,
7/8/2019,2979.77,2970.09,2980.76,2975.95,1.55E+12,
7/9/2019,2965.52,2963.44,2981.9,2979.63,1.64E+12,
7/10/2019,2989.3,2984.62,3002.98,2993.07,1.64E+12,
7/11/2019,2999.62,2988.8,3002.33,2999.91,1.73E+12,
7/12/2019,3003.36,3001.87,3013.92,3013.77,1.61E+12,
7/15/2019,3017.8,3008.77,3017.8,3014.3,1.60E+12,
7/16/2019,3012.13,3001.15,3015.02,3004.04,1.74E+12,
7/17/2019,3005.1,2984.25,3005.26,2984.42,1.74E+12,
7/18/2019,2978.87,2973.09,2998.28,2995.11,1.79E+12,
7/19/2019,3004.26,2975.86,3006.02,2976.61,1.87E+12,
7/22/2019,2981.93,2976.65,2990.71,2985.03,1.67E+12,
7/23/2019,2994.74,2988.56,3005.9,3005.47,1.87E+12,
7/24/2019,2998.77,2996.82,3019.59,3019.56,1.93E+12,
7/25/2019,3016.26,2997.24,3016.31,3003.67,1.98E+12,
7/26/2019,3013.25,3012.59,3027.98,3025.86,1.81E+12,
7/29/2019,3024.47,3014.3,3025.61,3020.97,1.76E+12,
7/30/2019,3007.66,3000.94,3017.19,3013.18,1.84E+12,
7/31/2019,3016.22,2958.08,3017.4,2980.38,2.73E+12,
8/1/2019,2980.32,2945.23,3013.59,2953.56,2.71E+12,
8/2/2019,2943.9,2914.11,2945.5,2932.05,2.21E+12,
8/5/2019,2898.07,2822.12,2898.07,2844.74,2.61E+12,
8/6/2019,2861.18,2847.42,2884.4,2881.77,2.18E+12,
8/7/2019,2858.65,2825.71,2892.17,2883.98,2.36E+12,
8/8/2019,2896.21,2894.47,2938.72,2938.09,2.21E+12,
8/9/2019,2930.51,2900.15,2935.75,2918.65,1.89E+12,
8/12/2019,2907.07,2873.14,2907.58,2883.75,1.44E+12,
8/13/2019,2880.72,2877.05,2943.31,2926.32,2.13E+12,
8/14/2019,2894.15,2839.64,2894.15,2840.6,2.54E+12,
8/15/2019,2846.2,2825.51,2856.67,2847.6,2.42E+12,
8/16/2019,2864.74,2864.74,2893.63,2888.68,2.06E+12,
8/19/2019,2913.48,2913.48,2931,2923.65,1.78E+12,
8/20/2019,2919.01,2899.6,2923.63,2900.51,1.68E+12,
8/21/2019,2922.04,2917.91,2928.73,2924.43,1.59E+12,
8/22/2019,2930.94,2904.51,2939.08,2922.95,1.59E+12,
8/23/2019,2911.07,2834.97,2927.01,2847.11,2.35E+12,
8/26/2019,2866.7,2856,2879.27,2878.38,1.59E+12,
8/27/2019,2893.14,2860.59,2898.79,2869.16,1.95E+12,
8/28/2019,2861.28,2853.05,2890.03,2887.94,1.66E+12,
8/29/2019,2910.37,2905.67,2930.5,2924.58,1.62E+12,
8/30/2019,2937.09,2913.32,2940.43,2926.46,1.61E+12,
9/3/2019,2909.01,2891.85,2914.39,2906.27,1.71E+12,
9/4/2019,2924.67,2921.86,2938.84,2937.78,1.64E+12,
9/5/2019,2960.6,2960.6,2985.86,2976,1.99E+12,
9/6/2019,2980.33,2972.51,2985.03,2978.71,1.66E+12,
9/9/2019,2988.43,2969.39,2989.43,2978.43,2.11E+12,
9/10/2019,2971.01,2957.01,2979.39,2979.39,2.31E+12,
9/11/2019,2981.41,2975.31,3000.93,3000.93,2.02E+12,
9/12/2019,3009.08,3000.92,3020.74,3009.57,2.11E+12,
9/13/2019,3012.21,3002.9,3017.33,3007.39,1.89E+12,
9/16/2019,2996.41,2990.67,3002.19,2997.96,1.87E+12,
9/17/2019,2995.67,2993.73,3006.21,3005.7,1.84E+12,
9/18/2019,3001.5,2978.57,3007.83,3006.73,1.71E+12,
9/19/2019,3010.36,3003.16,3021.99,3006.79,1.55E+12,
9/20/2019,3008.42,2984.68,3016.37,2992.07,3.24E+12,
9/23/2019,2983.5,2982.23,2999.15,2991.78,1.58E+12,
9/24/2019,3002.43,2957.73,3007.98,2966.6,2.02E+12,
9/25/2019,2968.35,2952.86,2989.82,2984.87,1.76E+12,
9/26/2019,2985.73,2963.71,2987.28,2977.62,1.59E+12,
9/27/2019,2985.47,2945.53,2987.31,2961.79,1.77E+12,
9/30/2019,2967.07,2967.07,2983.85,2976.74,1.66E+12,
10/1/2019,2983.69,2938.7,2992.53,2940.25,1.89E+12,
10/2/2019,2924.78,2874.93,2924.78,2887.61,2.13E+12,
10/3/2019,2885.38,2855.94,2911.13,2910.63,1.88E+12,
10/4/2019,2918.56,2918.56,2953.74,2952.01,1.60E+12,
10/7/2019,2944.23,2935.68,2959.75,2938.79,1.50E+12,
10/8/2019,2920.4,2892.66,2925.47,2893.06,1.83E+12,
10/9/2019,2911.1,2907.41,2929.32,2919.4,1.41E+12,
10/10/2019,2918.55,2917.12,2948.46,2938.13,1.63E+12,
10/11/2019,2963.07,2963.07,2993.28,2970.27,1.95E+12,
10/14/2019,2965.81,2962.94,2972.84,2966.15,1.33E+12,
10/15/2019,2973.61,2973.61,3003.28,2995.68,1.68E+12,
10/16/2019,2989.68,2985.2,2997.54,2989.69,1.74E+12,
10/17/2019,3000.77,2991.79,3008.29,2997.95,1.62E+12,
10/18/2019,2996.84,2976.31,3000,2986.2,1.99E+12,
10/21/2019,2996.48,2995.35,3007.33,3006.72,1.75E+12,
10/22/2019,3010.73,2995.04,3014.57,2995.99,1.84E+12,
10/23/2019,2994.01,2991.21,3004.78,3004.52,1.76E+12,
10/24/2019,3014.78,3000.42,3016.07,3010.29,1.94E+12,
10/25/2019,3003.32,3001.94,3027.39,3022.55,1.77E+12,
10/28/2019,3032.12,3032.12,3044.08,3039.42,1.87E+12,
10/29/2019,3035.39,3034.81,3047.87,3036.89,1.81E+12,
10/30/2019,3039.74,3025.96,3050.1,3046.77,1.97E+12,
10/31/2019,3046.9,3023.19,3046.9,3037.56,2.21E+12,
11/1/2019,3050.72,3050.72,3066.95,3066.91,1.95E+12,
11/4/2019,3078.96,3074.87,3085.2,3078.27,2.11E+12,
11/5/2019,3080.8,3072.15,3083.95,3074.62,2.25E+12,
11/6/2019,3075.1,3065.89,3078.34,3076.78,2.02E+12,
11/7/2019,3087.02,3080.23,3097.77,3085.18,2.16E+12,
11/8/2019,3081.25,3073.58,3093.09,3093.08,1.69E+12,
11/11/2019,3080.33,3075.82,3088.33,3087.01,1.41E+12,
11/12/2019,3089.28,3084.73,3102.61,3091.84,1.68E+12,
11/13/2019,3084.18,3078.8,3098.06,3094.04,1.72E+12,
11/14/2019,3090.75,3083.26,3098.2,3096.63,1.66E+12,
11/15/2019,3107.92,3104.6,3120.46,3120.46,1.87E+12,
11/18/2019,3117.91,3112.06,3124.17,3122.03,1.83E+12,
11/19/2019,3127.45,3113.47,3127.64,3120.18,1.92E+12,
11/20/2019,3114.66,3091.41,3118.97,3108.46,2.37E+12,
11/21/2019,3108.49,3094.55,3110.11,3103.54,1.86E+12,
11/22/2019,3111.41,3099.26,3112.87,3110.29,1.63E+12,
11/25/2019,3117.44,3117.44,3133.83,3133.64,1.90E+12,
11/26/2019,3134.85,3131,3142.69,3140.52,2.49E+12,
11/27/2019,3145.49,3143.41,3154.26,3153.63,1.49E+12,
11/29/2019,3147.18,3139.34,3150.3,3140.98,8.37E+11,
12/2/2019,3143.85,3110.78,3144.31,3113.87,1.79E+12,
12/3/2019,3087.41,3070.33,3094.97,3093.2,1.99E+12,
12/4/2019,3103.5,3102.53,3119.38,3112.76,1.79E+12,
12/5/2019,3119.21,3103.76,3119.45,3117.43,1.65E+12,
12/6/2019,3134.62,3134.62,3150.6,3145.91,1.70E+12,
12/9/2019,3141.86,3135.46,3148.87,3135.96,1.60E+12,
12/10/2019,3135.36,3126.09,3142.12,3132.52,1.66E+12,
12/11/2019,3135.75,3133.21,3143.98,3141.63,1.71E+12,
12/12/2019,3141.23,3138.47,3176.28,3168.57,2.22E+12,
12/13/2019,3166.65,3156.51,3182.68,3168.8,1.96E+12,
12/16/2019,3183.63,3183.63,3197.71,3191.45,2.16E+12,
12/17/2019,3195.4,3191.03,3198.22,3192.52,1.97E+12,
12/18/2019,3195.21,3191.14,3198.48,3191.14,2.11E+12,
12/19/2019,3192.32,3192.32,3205.48,3205.37,1.92E+12,
12/20/2019,3223.33,3216.03,3225.65,3221.22,3.70E+12,
12/23/2019,3226.05,3222.3,3227.78,3224.01,1.58E+12,
12/24/2019,3225.45,3220.51,3226.43,3223.38,6.05E+11,
12/26/2019,3227.2,3227.2,3240.08,3239.91,1.05E+12,
12/27/2019,3247.23,3234.37,3247.93,3240.02,1.11E+12,
12/30/2019,3240.09,3216.57,3240.92,3221.29,1.20E+12,
12/31/2019,3215.18,3212.03,3231.72,3230.78,1.29E+12,
1/2/2020,3244.67,3235.53,3258.14,3257.85,1.83E+12,
1/3/2020,3226.36,3222.34,3246.15,3234.85,1.73E+12,
1/6/2020,3217.55,3214.64,3246.84,3246.28,1.87E+12,
1/7/2020,3241.86,3232.43,3244.91,3237.18,1.89E+12,
1/8/2020,3238.59,3236.67,3267.07,3253.05,1.96E+12,
1/9/2020,3266.03,3263.67,3275.58,3274.7,1.84E+12,
1/10/2020,3281.81,3260.86,3282.99,3265.35,1.63E+12,
1/13/2020,3271.13,3268.43,3288.13,3288.13,1.77E+12,
1/14/2020,3285.35,3277.19,3294.25,3283.15,1.97E+12,
1/15/2020,3282.27,3280.69,3298.66,3289.29,1.81E+12,
1/16/2020,3302.97,3302.82,3317.11,3316.81,1.80E+12,
1/17/2020,3323.66,3318.86,3329.88,3329.62,2.15E+12,
1/21/2020,3321.03,3316.61,3329.79,3320.79,2.19E+12,
1/22/2020,3330.02,3320.04,3337.77,3321.75,1.85E+12,
1/23/2020,3315.77,3301.87,3326.88,3325.54,2.03E+12,
1/24/2020,3333.1,3281.53,3333.18,3295.47,2.11E+12,
1/27/2020,3247.16,3234.5,3258.85,3243.63,2.14E+12,
1/28/2020,3255.35,3253.22,3285.78,3276.24,2.02E+12,
1/29/2020,3289.46,3271.89,3293.47,3273.4,2.12E+12,
1/30/2020,3256.45,3242.8,3285.91,3283.66,2.25E+12,
1/31/2020,3282.33,3214.68,3282.33,3225.52,2.68E+12,
2/3/2020,3235.66,3235.66,3268.44,3248.92,2.11E+12,
2/4/2020,3280.61,3280.61,3306.92,3297.59,2.14E+12,
2/5/2020,3324.91,3313.75,3337.58,3334.69,2.25E+12,
2/6/2020,3344.92,3334.39,3347.96,3345.78,1.95E+12,
2/7/2020,3335.54,3322.12,3341.42,3327.71,1.85E+12,
2/10/2020,3318.28,3317.77,3352.26,3352.09,1.74E+12,
2/11/2020,3365.87,3352.72,3375.63,3357.75,1.88E+12,
2/12/2020,3370.5,3369.72,3381.47,3379.45,2.01E+12,
2/13/2020,3365.9,3360.52,3385.09,3373.94,1.91E+12,
2/14/2020,3378.08,3366.15,3380.69,3380.16,1.67E+12,
2/18/2020,3369.04,3355.61,3375.01,3370.29,1.91E+12,
2/19/2020,3380.39,3378.83,3393.52,3386.15,1.73E+12,
2/20/2020,3380.45,3341.02,3389.15,3373.23,2.03E+12,
2/21/2020,3360.5,3328.45,3360.76,3337.75,2.12E+12,
2/24/2020,3257.61,3214.65,3259.81,3225.89,2.75E+12,
2/25/2020,3238.94,3118.77,3246.99,3128.21,3.13E+12,
2/26/2020,3139.9,3108.99,3182.51,3116.39,2.99E+12,
2/27/2020,3062.54,2977.39,3097.07,2978.76,3.94E+12,
2/28/2020,2916.9,2855.84,2959.72,2954.22,5.14E+12,
3/2/2020,2974.28,2945.19,3090.96,3090.23,3.82E+12,
3/3/2020,3096.46,2976.63,3136.72,3003.37,3.87E+12,
3/4/2020,3045.75,3034.38,3130.97,3130.12,3.08E+12,
3/5/2020,3075.7,2999.83,3083.04,3023.94,3.23E+12,
3/6/2020,2954.2,2901.54,2985.93,2972.37,3.91E+12,
3/9/2020,2863.89,2734.43,2863.89,2746.56,4.71E+12,
3/10/2020,2813.48,2734,2882.59,2882.23,4.35E+12,
3/11/2020,2825.6,2707.22,2825.6,2741.38,4.24E+12,
3/12/2020,2630.86,2478.86,2660.95,2480.64,5.22E+12,
3/13/2020,2569.99,2492.37,2711.33,2711.02,4.90E+12,
3/16/2020,2508.59,2380.94,2562.98,2386.13,4.65E+12,
3/17/2020,2425.66,2367.04,2553.93,2529.19,4.83E+12,
3/18/2020,2436.5,2280.52,2453.57,2398.1,5.20E+12,
3/19/2020,2393.48,2319.78,2466.97,2409.39,4.56E+12,
3/20/2020,2431.94,2295.56,2453.01,2304.92,5.26E+12,
3/23/2020,2290.71,2191.86,2300.73,2237.4,4.62E+12,
3/24/2020,2344.44,2344.44,2449.71,2447.33,4.72E+12,
3/25/2020,2457.77,2407.53,2571.42,2475.56,4.88E+12,
3/26/2020,2501.29,2500.72,2637.01,2630.07,4.34E+12,
3/27/2020,2555.87,2520.02,2615.91,2541.47,3.59E+12,
3/30/2020,2558.98,2545.28,2631.8,2626.65,3.37E+12,
3/31/2020,2614.69,2571.15,2641.39,2584.59,3.99E+12,
4/1/2020,2498.08,2447.49,2522.75,2470.5,3.67E+12,
4/2/2020,2458.54,2455.79,2533.22,2526.9,3.87E+12,
4/3/2020,2514.92,2459.96,2538.18,2488.65,3.59E+12,
4/6/2020,2578.28,2574.57,2676.85,2663.68,4.02E+12,
4/7/2020,2738.65,2657.67,2756.89,2659.41,4.22E+12,
4/8/2020,2685,2663.3,2760.75,2749.98,3.34E+12,
4/9/2020,2776.99,2762.36,2818.57,2789.82,4.36E+12,
4/13/2020,2782.46,2721.17,2782.46,2761.63,2.90E+12,
4/14/2020,2805.1,2805.1,2851.85,2846.06,3.11E+12,
4/15/2020,2795.64,2761.54,2801.88,2783.36,3.12E+12,
4/16/2020,2799.34,2764.32,2806.51,2799.55,3.19E+12,
4/17/2020,2842.43,2830.88,2879.22,2874.56,3.55E+12,
4/20/2020,2845.62,2820.43,2868.98,2823.16,2.94E+12,
4/21/2020,2784.81,2727.1,2785.54,2736.56,3.10E+12,
4/22/2020,2787.89,2775.95,2815.1,2799.31,2.78E+12,
4/23/2020,2810.42,2794.26,2844.9,2797.8,2.92E+12,
4/24/2020,2812.64,2791.76,2842.71,2836.74,2.88E+12,
4/27/2020,2854.65,2852.89,2887.72,2878.48,2.80E+12,
4/28/2020,2909.96,2860.71,2921.15,2863.39,3.24E+12,
4/29/2020,2918.46,2912.16,2954.86,2939.51,3.86E+12,
4/30/2020,2930.91,2892.47,2930.91,2912.43,3.72E+12,
5/1/2020,2869.09,2821.61,2869.09,2830.71,2.91E+12,
5/4/2020,2815.01,2797.85,2844.24,2842.74,2.88E+12,
5/5/2020,2868.88,2863.55,2898.23,2868.44,2.97E+12,
5/6/2020,2883.14,2847.65,2891.11,2848.42,2.86E+12,
5/7/2020,2878.26,2876.48,2901.92,2881.19,2.83E+12,
5/8/2020,2908.83,2902.88,2932.16,2929.8,2.62E+12,
